img_num,label,super_label,label_desc,super_label_desc
41868,15,11,camel,
41869,88,8,tiger,
41870,93,15,turtle,
41871,91,1,trout,
41872,95,0,whale,
41873,98,14,woman,
41874,55,0,otter,
41875,13,18,bus,
41876,39,5,computer_keyboard,
41877,42,8,leopard,
41878,46,14,man,
41879,96,17,willow_tree,
41880,44,15,lizard,
41881,40,5,lamp,
41882,78,15,snake,
41883,40,5,lamp,
41884,76,9,skyscraper,
41885,72,0,seal,
41886,6,7,bee,
41887,26,13,crab,
41888,99,13,worm,
41889,1,1,aquarium_fish,
41890,16,3,can,
41891,75,12,skunk,
41892,68,9,road,
41893,16,3,can,
41894,36,16,hamster,
41895,82,2,sunflower,
41896,54,2,orchid,
41897,19,11,cattle,
41898,41,19,lawn_mower,
41899,56,17,palm_tree,
41900,82,2,sunflower,
41901,39,5,computer_keyboard,
41902,63,12,porcupine,
41903,94,6,wardrobe,
41904,4,0,beaver,
41905,3,8,bear,
41906,57,4,pear,
41907,67,1,ray,
41908,96,17,willow_tree,
41909,1,1,aquarium_fish,
41910,12,9,bridge,
41911,19,11,cattle,
41912,57,4,pear,
41913,13,18,bus,
41914,56,17,palm_tree,
41915,17,9,castle,
41916,62,2,poppy,
41917,92,2,tulip,
41918,40,5,lamp,
41919,16,3,can,
41920,63,12,porcupine,
41921,53,4,orange,
41922,26,13,crab,
41923,58,18,pickup_truck,
41924,20,6,chair,
41925,43,8,lion,
41926,59,17,pine_tree,
41927,67,1,ray,
41928,68,9,road,
41929,30,0,dolphin,
41930,50,16,mouse,
41931,59,17,pine_tree,
41932,27,15,crocodile,
41933,53,4,orange,
41934,50,16,mouse,
41935,88,8,tiger,
41936,13,18,bus,
41937,51,4,mushroom,
41938,19,11,cattle,
41939,1,1,aquarium_fish,
41940,23,10,cloud,
41941,86,5,telephone,
41942,5,6,bed,
41943,85,19,tank,
41944,13,18,bus,
41945,43,8,lion,
41946,56,17,palm_tree,
41947,0,4,apple,
41948,9,3,bottle,
41949,18,7,caterpillar,
41950,45,13,lobster,
41951,39,5,computer_keyboard,
41952,57,4,pear,
41953,95,0,whale,
41954,41,19,lawn_mower,
41955,86,5,telephone,
41956,0,4,apple,
41957,73,1,shark,
41958,88,8,tiger,
41959,98,14,woman,
41960,30,0,dolphin,
41961,10,3,bowl,
41962,40,5,lamp,
41963,69,19,rocket,
41964,91,1,trout,
41965,24,7,cockroach,
41966,75,12,skunk,
41967,15,11,camel,
41968,82,2,sunflower,
41969,85,19,tank,
41970,98,14,woman,
41971,59,17,pine_tree,
41972,34,12,fox,
41973,60,10,plain,
41974,70,2,rose,
41975,32,1,flatfish,
41976,28,3,cup,
41977,82,2,sunflower,
41978,26,13,crab,
41979,74,16,shrew,
41980,12,9,bridge,
41981,22,5,clock,
41982,48,18,motorcycle,
41983,25,6,couch,
41984,92,2,tulip,
41985,36,16,hamster,
41986,71,10,sea,
41987,80,16,squirrel,
41988,22,5,clock,
41989,3,8,bear,
41990,13,18,bus,
41991,43,8,lion,
41992,34,12,fox,
41993,86,5,telephone,
41994,89,19,tractor,
41995,4,0,beaver,
41996,61,3,plate,
41997,50,16,mouse,
41998,55,0,otter,
41999,91,1,trout,
42000,19,11,cattle,
42001,66,12,raccoon,
42002,47,17,maple_tree,
42003,76,9,skyscraper,
42004,28,3,cup,
42005,3,8,bear,
42006,26,13,crab,
42007,68,9,road,
42008,70,2,rose,
42009,14,7,butterfly,
42010,90,18,train,
42011,70,2,rose,
42012,17,9,castle,
42013,35,14,girl,
42014,22,5,clock,
42015,23,10,cloud,
42016,9,3,bottle,
42017,15,11,camel,
42018,17,9,castle,
42019,56,17,palm_tree,
42020,34,12,fox,
42021,29,15,dinosaur,
42022,3,8,bear,
42023,30,0,dolphin,
42024,2,14,baby,
42025,64,12,possum,
42026,69,19,rocket,
42027,42,8,leopard,
42028,41,19,lawn_mower,
42029,57,4,pear,
42030,25,6,couch,
42031,24,7,cockroach,
42032,39,5,computer_keyboard,
42033,87,5,television,
42034,84,6,table,
42035,93,15,turtle,
42036,34,12,fox,
42037,78,15,snake,
42038,1,1,aquarium_fish,
42039,20,6,chair,
42040,21,11,chimpanzee,
42041,28,3,cup,
42042,4,0,beaver,
42043,92,2,tulip,
42044,78,15,snake,
42045,55,0,otter,
42046,41,19,lawn_mower,
42047,30,0,dolphin,
42048,94,6,wardrobe,
42049,34,12,fox,
42050,4,0,beaver,
42051,50,16,mouse,
42052,7,7,beetle,
42053,21,11,chimpanzee,
42054,60,10,plain,
42055,6,7,bee,
42056,8,18,bicycle,
42057,50,16,mouse,
42058,14,7,butterfly,
42059,2,14,baby,
42060,59,17,pine_tree,
42061,83,4,sweet_pepper,
42062,22,5,clock,
42063,96,17,willow_tree,
42064,31,11,elephant,
42065,60,10,plain,
42066,28,3,cup,
42067,97,8,wolf,
42068,93,15,turtle,
42069,96,17,willow_tree,
42070,99,13,worm,
42071,70,2,rose,
42072,62,2,poppy,
42073,62,2,poppy,
42074,61,3,plate,
42075,99,13,worm,
42076,32,1,flatfish,
42077,0,4,apple,
42078,47,17,maple_tree,
42079,60,10,plain,
42080,2,14,baby,
42081,41,19,lawn_mower,
42082,61,3,plate,
42083,43,8,lion,
42084,2,14,baby,
42085,6,7,bee,
42086,55,0,otter,
42087,31,11,elephant,
42088,37,9,house,
42089,12,9,bridge,
42090,31,11,elephant,
42091,65,16,rabbit,
42092,36,16,hamster,
42093,34,12,fox,
42094,20,6,chair,
42095,99,13,worm,
42096,75,12,skunk,
42097,98,14,woman,
42098,93,15,turtle,
42099,7,7,beetle,
42100,21,11,chimpanzee,
42101,21,11,chimpanzee,
42102,78,15,snake,
42103,24,7,cockroach,
42104,79,13,spider,
42105,51,4,mushroom,
42106,24,7,cockroach,
42107,8,18,bicycle,
42108,60,10,plain,
42109,89,19,tractor,
42110,68,9,road,
42111,70,2,rose,
42112,34,12,fox,
42113,17,9,castle,
42114,59,17,pine_tree,
42115,77,13,snail,
42116,7,7,beetle,
42117,0,4,apple,
42118,44,15,lizard,
42119,70,2,rose,
42120,45,13,lobster,
42121,23,10,cloud,
42122,49,10,mountain,
42123,20,6,chair,
42124,14,7,butterfly,
42125,19,11,cattle,
42126,21,11,chimpanzee,
42127,69,19,rocket,
42128,67,1,ray,
42129,39,5,computer_keyboard,
42130,6,7,bee,
42131,63,12,porcupine,
42132,38,11,kangaroo,
42133,88,8,tiger,
42134,78,15,snake,
42135,37,9,house,
42136,41,19,lawn_mower,
42137,17,9,castle,
42138,25,6,couch,
42139,37,9,house,
42140,93,15,turtle,
42141,27,15,crocodile,
42142,85,19,tank,
42143,12,9,bridge,
42144,30,0,dolphin,
42145,1,1,aquarium_fish,
42146,52,17,oak_tree,
42147,62,2,poppy,
42148,64,12,possum,
42149,46,14,man,
42150,88,8,tiger,
42151,37,9,house,
42152,12,9,bridge,
42153,18,7,caterpillar,
42154,8,18,bicycle,
42155,13,18,bus,
42156,30,0,dolphin,
42157,79,13,spider,
42158,34,12,fox,
42159,39,5,computer_keyboard,
42160,32,1,flatfish,
42161,91,1,trout,
42162,0,4,apple,
42163,24,7,cockroach,
42164,85,19,tank,
42165,89,19,tractor,
42166,10,3,bowl,
42167,24,7,cockroach,
42168,36,16,hamster,
42169,91,1,trout,
42170,59,17,pine_tree,
42171,84,6,table,
42172,7,7,beetle,
42173,85,19,tank,
42174,73,1,shark,
42175,29,15,dinosaur,
42176,95,0,whale,
42177,46,14,man,
42178,41,19,lawn_mower,
42179,74,16,shrew,
42180,67,1,ray,
42181,39,5,computer_keyboard,
42182,19,11,cattle,
42183,58,18,pickup_truck,
42184,79,13,spider,
42185,16,3,can,
42186,60,10,plain,
42187,60,10,plain,
42188,91,1,trout,
42189,34,12,fox,
42190,99,13,worm,
42191,39,5,computer_keyboard,
42192,59,17,pine_tree,
42193,48,18,motorcycle,
42194,57,4,pear,
42195,83,4,sweet_pepper,
42196,23,10,cloud,
42197,44,15,lizard,
42198,29,15,dinosaur,
42199,74,16,shrew,
42200,27,15,crocodile,
42201,92,2,tulip,
42202,90,18,train,
42203,9,3,bottle,
42204,36,16,hamster,
42205,89,19,tractor,
42206,80,16,squirrel,
42207,84,6,table,
42208,30,0,dolphin,
42209,20,6,chair,
42210,80,16,squirrel,
42211,9,3,bottle,
42212,87,5,television,
42213,76,9,skyscraper,
42214,77,13,snail,
42215,79,13,spider,
42216,74,16,shrew,
42217,90,18,train,
42218,86,5,telephone,
42219,41,19,lawn_mower,
42220,27,15,crocodile,
42221,20,6,chair,
42222,4,0,beaver,
42223,35,14,girl,
42224,39,5,computer_keyboard,
42225,84,6,table,
42226,87,5,television,
42227,32,1,flatfish,
42228,69,19,rocket,
42229,26,13,crab,
42230,49,10,mountain,
42231,12,9,bridge,
42232,89,19,tractor,
42233,53,4,orange,
42234,84,6,table,
42235,84,6,table,
42236,21,11,chimpanzee,
42237,32,1,flatfish,
42238,41,19,lawn_mower,
42239,36,16,hamster,
42240,31,11,elephant,
42241,66,12,raccoon,
42242,65,16,rabbit,
42243,41,19,lawn_mower,
42244,14,7,butterfly,
42245,62,2,poppy,
42246,14,7,butterfly,
42247,88,8,tiger,
42248,46,14,man,
42249,19,11,cattle,
42250,82,2,sunflower,
42251,74,16,shrew,
42252,5,6,bed,
42253,70,2,rose,
42254,94,6,wardrobe,
42255,79,13,spider,
42256,77,13,snail,
42257,64,12,possum,
42258,27,15,crocodile,
42259,29,15,dinosaur,
42260,43,8,lion,
42261,30,0,dolphin,
42262,73,1,shark,
42263,97,8,wolf,
42264,86,5,telephone,
42265,30,0,dolphin,
42266,71,10,sea,
42267,30,0,dolphin,
42268,50,16,mouse,
42269,72,0,seal,
42270,95,0,whale,
42271,92,2,tulip,
42272,17,9,castle,
42273,61,3,plate,
42274,21,11,chimpanzee,
42275,79,13,spider,
42276,52,17,oak_tree,
42277,58,18,pickup_truck,
42278,1,1,aquarium_fish,
42279,23,10,cloud,
42280,25,6,couch,
42281,78,15,snake,
42282,97,8,wolf,
42283,98,14,woman,
42284,5,6,bed,
42285,0,4,apple,
42286,97,8,wolf,
42287,56,17,palm_tree,
42288,7,7,beetle,
42289,95,0,whale,
42290,86,5,telephone,
42291,31,11,elephant,
42292,76,9,skyscraper,
42293,77,13,snail,
42294,94,6,wardrobe,
42295,67,1,ray,
42296,35,14,girl,
42297,13,18,bus,
42298,58,18,pickup_truck,
42299,36,16,hamster,
42300,89,19,tractor,
42301,94,6,wardrobe,
42302,2,14,baby,
42303,33,10,forest,
42304,46,14,man,
42305,89,19,tractor,
42306,5,6,bed,
42307,55,0,otter,
42308,25,6,couch,
42309,42,8,leopard,
42310,18,7,caterpillar,
42311,78,15,snake,
42312,30,0,dolphin,
42313,57,4,pear,
42314,96,17,willow_tree,
42315,8,18,bicycle,
42316,63,12,porcupine,
42317,58,18,pickup_truck,
42318,9,3,bottle,
42319,97,8,wolf,
42320,75,12,skunk,
42321,28,3,cup,
42322,91,1,trout,
42323,52,17,oak_tree,
42324,84,6,table,
42325,49,10,mountain,
42326,91,1,trout,
42327,62,2,poppy,
42328,12,9,bridge,
42329,54,2,orchid,
42330,59,17,pine_tree,
42331,19,11,cattle,
42332,65,16,rabbit,
42333,4,0,beaver,
42334,74,16,shrew,
42335,16,3,can,
42336,59,17,pine_tree,
42337,83,4,sweet_pepper,
42338,81,19,streetcar,
42339,49,10,mountain,
42340,71,10,sea,
42341,25,6,couch,
42342,88,8,tiger,
42343,43,8,lion,
42344,83,4,sweet_pepper,
42345,56,17,palm_tree,
42346,77,13,snail,
42347,75,12,skunk,
42348,28,3,cup,
42349,4,0,beaver,
42350,99,13,worm,
42351,74,16,shrew,
42352,68,9,road,
42353,65,16,rabbit,
42354,98,14,woman,
42355,70,2,rose,
42356,69,19,rocket,
42357,34,12,fox,
42358,81,19,streetcar,
42359,58,18,pickup_truck,
42360,5,6,bed,
42361,42,8,leopard,
42362,40,5,lamp,
42363,37,9,house,
42364,92,2,tulip,
42365,55,0,otter,
42366,96,17,willow_tree,
42367,85,19,tank,
42368,19,11,cattle,
42369,30,0,dolphin,
42370,49,10,mountain,
42371,10,3,bowl,
42372,53,4,orange,
42373,23,10,cloud,
42374,23,10,cloud,
42375,20,6,chair,
42376,12,9,bridge,
42377,85,19,tank,
42378,71,10,sea,
42379,87,5,television,
42380,10,3,bowl,
42381,90,18,train,
42382,68,9,road,
42383,54,2,orchid,
42384,38,11,kangaroo,
42385,91,1,trout,
42386,84,6,table,
42387,68,9,road,
42388,68,9,road,
42389,69,19,rocket,
42390,88,8,tiger,
42391,53,4,orange,
42392,32,1,flatfish,
42393,51,4,mushroom,
42394,64,12,possum,
42395,19,11,cattle,
42396,22,5,clock,
42397,75,12,skunk,
42398,21,11,chimpanzee,
42399,67,1,ray,
42400,44,15,lizard,
42401,13,18,bus,
42402,41,19,lawn_mower,
42403,83,4,sweet_pepper,
42404,50,16,mouse,
42405,28,3,cup,
42406,18,7,caterpillar,
42407,34,12,fox,
42408,47,17,maple_tree,
42409,40,5,lamp,
42410,24,7,cockroach,
42411,29,15,dinosaur,
42412,47,17,maple_tree,
42413,17,9,castle,
42414,62,2,poppy,
42415,45,13,lobster,
42416,45,13,lobster,
42417,66,12,raccoon,
42418,81,19,streetcar,
42419,1,1,aquarium_fish,
42420,18,7,caterpillar,
42421,41,19,lawn_mower,
42422,50,16,mouse,
42423,17,9,castle,
42424,28,3,cup,
42425,90,18,train,
42426,95,0,whale,
42427,87,5,television,
42428,31,11,elephant,
42429,41,19,lawn_mower,
42430,37,9,house,
42431,68,9,road,
42432,32,1,flatfish,
42433,99,13,worm,
42434,27,15,crocodile,
42435,55,0,otter,
42436,51,4,mushroom,
42437,43,8,lion,
42438,42,8,leopard,
42439,78,15,snake,
42440,12,9,bridge,
42441,0,4,apple,
42442,27,15,crocodile,
42443,92,2,tulip,
42444,73,1,shark,
42445,84,6,table,
42446,60,10,plain,
42447,9,3,bottle,
42448,80,16,squirrel,
42449,75,12,skunk,
42450,66,12,raccoon,
42451,3,8,bear,
42452,64,12,possum,
42453,72,0,seal,
42454,32,1,flatfish,
42455,23,10,cloud,
42456,36,16,hamster,
42457,25,6,couch,
42458,17,9,castle,
42459,6,7,bee,
42460,66,12,raccoon,
42461,7,7,beetle,
42462,12,9,bridge,
42463,34,12,fox,
42464,45,13,lobster,
42465,45,13,lobster,
42466,86,5,telephone,
42467,4,0,beaver,
42468,93,15,turtle,
42469,27,15,crocodile,
42470,54,2,orchid,
42471,94,6,wardrobe,
42472,42,8,leopard,
42473,56,17,palm_tree,
42474,98,14,woman,
42475,24,7,cockroach,
42476,85,19,tank,
42477,70,2,rose,
42478,11,14,boy,
42479,21,11,chimpanzee,
42480,69,19,rocket,
42481,89,19,tractor,
42482,56,17,palm_tree,
42483,23,10,cloud,
42484,53,4,orange,
42485,82,2,sunflower,
42486,95,0,whale,
42487,15,11,camel,
42488,83,4,sweet_pepper,
42489,5,6,bed,
42490,2,14,baby,
42491,74,16,shrew,
42492,35,14,girl,
42493,10,3,bowl,
42494,50,16,mouse,
42495,25,6,couch,
42496,10,3,bowl,
42497,54,2,orchid,
42498,66,12,raccoon,
42499,8,18,bicycle,
42500,80,16,squirrel,
42501,28,3,cup,
42502,92,2,tulip,
42503,93,15,turtle,
42504,63,12,porcupine,
42505,36,16,hamster,
42506,13,18,bus,
42507,64,12,possum,
42508,17,9,castle,
42509,4,0,beaver,
42510,9,3,bottle,
42511,84,6,table,
42512,70,2,rose,
42513,52,17,oak_tree,
42514,64,12,possum,
42515,30,0,dolphin,
42516,79,13,spider,
42517,42,8,leopard,
42518,2,14,baby,
42519,82,2,sunflower,
42520,5,6,bed,
42521,96,17,willow_tree,
42522,96,17,willow_tree,
42523,53,4,orange,
42524,81,19,streetcar,
42525,47,17,maple_tree,
42526,52,17,oak_tree,
42527,74,16,shrew,
42528,50,16,mouse,
42529,80,16,squirrel,
42530,31,11,elephant,
42531,49,10,mountain,
42532,13,18,bus,
42533,23,10,cloud,
42534,51,4,mushroom,
42535,79,13,spider,
42536,89,19,tractor,
42537,29,15,dinosaur,
42538,98,14,woman,
42539,8,18,bicycle,
42540,93,15,turtle,
42541,82,2,sunflower,
42542,92,2,tulip,
42543,48,18,motorcycle,
42544,10,3,bowl,
42545,96,17,willow_tree,
42546,24,7,cockroach,
42547,96,17,willow_tree,
42548,63,12,porcupine,
42549,70,2,rose,
42550,24,7,cockroach,
42551,11,14,boy,
42552,39,5,computer_keyboard,
42553,98,14,woman,
42554,34,12,fox,
42555,81,19,streetcar,
42556,83,4,sweet_pepper,
42557,47,17,maple_tree,
42558,66,12,raccoon,
42559,49,10,mountain,
42560,7,7,beetle,
42561,20,6,chair,
42562,5,6,bed,
42563,42,8,leopard,
42564,83,4,sweet_pepper,
42565,64,12,possum,
42566,5,6,bed,
42567,95,0,whale,
42568,89,19,tractor,
42569,40,5,lamp,
42570,8,18,bicycle,
42571,52,17,oak_tree,
42572,67,1,ray,
42573,18,7,caterpillar,
42574,55,0,otter,
42575,42,8,leopard,
42576,63,12,porcupine,
42577,64,12,possum,
42578,3,8,bear,
42579,34,12,fox,
42580,15,11,camel,
42581,74,16,shrew,
42582,74,16,shrew,
42583,75,12,skunk,
42584,47,17,maple_tree,
42585,24,7,cockroach,
42586,52,17,oak_tree,
42587,87,5,television,
42588,24,7,cockroach,
42589,41,19,lawn_mower,
42590,9,3,bottle,
42591,47,17,maple_tree,
42592,15,11,camel,
42593,14,7,butterfly,
42594,60,10,plain,
42595,24,7,cockroach,
42596,17,9,castle,
42597,38,11,kangaroo,
42598,46,14,man,
42599,94,6,wardrobe,
42600,44,15,lizard,
42601,45,13,lobster,
42602,44,15,lizard,
42603,32,1,flatfish,
42604,13,18,bus,
42605,6,7,bee,
42606,52,17,oak_tree,
42607,85,19,tank,
42608,3,8,bear,
42609,17,9,castle,
42610,88,8,tiger,
42611,62,2,poppy,
42612,93,15,turtle,
42613,8,18,bicycle,
42614,23,10,cloud,
42615,54,2,orchid,
42616,79,13,spider,
42617,69,19,rocket,
42618,26,13,crab,
42619,89,19,tractor,
42620,90,18,train,
42621,57,4,pear,
42622,49,10,mountain,
42623,38,11,kangaroo,
42624,89,19,tractor,
42625,94,6,wardrobe,
42626,82,2,sunflower,
42627,50,16,mouse,
42628,39,5,computer_keyboard,
42629,73,1,shark,
42630,6,7,bee,
42631,0,4,apple,
42632,6,7,bee,
42633,43,8,lion,
42634,36,16,hamster,
42635,12,9,bridge,
42636,78,15,snake,
42637,39,5,computer_keyboard,
42638,24,7,cockroach,
42639,85,19,tank,
42640,51,4,mushroom,
42641,46,14,man,
42642,49,10,mountain,
42643,65,16,rabbit,
42644,39,5,computer_keyboard,
42645,75,12,skunk,
42646,74,16,shrew,
42647,28,3,cup,
42648,84,6,table,
42649,25,6,couch,
42650,42,8,leopard,
42651,68,9,road,
42652,80,16,squirrel,
42653,21,11,chimpanzee,
42654,93,15,turtle,
42655,24,7,cockroach,
42656,82,2,sunflower,
42657,55,0,otter,
42658,9,3,bottle,
42659,95,0,whale,
42660,0,4,apple,
42661,4,0,beaver,
42662,93,15,turtle,
42663,78,15,snake,
42664,74,16,shrew,
42665,13,18,bus,
42666,86,5,telephone,
42667,17,9,castle,
42668,22,5,clock,
42669,7,7,beetle,
42670,52,17,oak_tree,
42671,49,10,mountain,
42672,1,1,aquarium_fish,
42673,27,15,crocodile,
42674,44,15,lizard,
42675,10,3,bowl,
42676,23,10,cloud,
42677,91,1,trout,
42678,45,13,lobster,
42679,21,11,chimpanzee,
42680,75,12,skunk,
42681,70,2,rose,
42682,62,2,poppy,
42683,98,14,woman,
42684,6,7,bee,
42685,54,2,orchid,
42686,26,13,crab,
42687,77,13,snail,
42688,89,19,tractor,
42689,84,6,table,
42690,98,14,woman,
42691,12,9,bridge,
42692,29,15,dinosaur,
42693,82,2,sunflower,
42694,29,15,dinosaur,
42695,89,19,tractor,
42696,69,19,rocket,
42697,56,17,palm_tree,
42698,89,19,tractor,
42699,50,16,mouse,
42700,72,0,seal,
42701,65,16,rabbit,
42702,42,8,leopard,
42703,40,5,lamp,
42704,85,19,tank,
42705,92,2,tulip,
42706,46,14,man,
42707,86,5,telephone,
42708,54,2,orchid,
42709,43,8,lion,
42710,36,16,hamster,
42711,62,2,poppy,
42712,38,11,kangaroo,
42713,47,17,maple_tree,
42714,89,19,tractor,
42715,79,13,spider,
42716,91,1,trout,
42717,0,4,apple,
42718,29,15,dinosaur,
42719,20,6,chair,
42720,80,16,squirrel,
42721,46,14,man,
42722,32,1,flatfish,
42723,79,13,spider,
42724,18,7,caterpillar,
42725,70,2,rose,
42726,61,3,plate,
42727,4,0,beaver,
42728,95,0,whale,
42729,77,13,snail,
42730,36,16,hamster,
42731,30,0,dolphin,
42732,48,18,motorcycle,
42733,26,13,crab,
42734,38,11,kangaroo,
42735,6,7,bee,
42736,18,7,caterpillar,
42737,26,13,crab,
42738,57,4,pear,
42739,90,18,train,
42740,49,10,mountain,
42741,95,0,whale,
42742,46,14,man,
42743,36,16,hamster,
42744,64,12,possum,
42745,71,10,sea,
42746,32,1,flatfish,
42747,25,6,couch,
42748,6,7,bee,
42749,73,1,shark,
42750,1,1,aquarium_fish,
42751,53,4,orange,
42752,50,16,mouse,
42753,36,16,hamster,
42754,11,14,boy,
42755,11,14,boy,
42756,33,10,forest,
42757,38,11,kangaroo,
42758,56,17,palm_tree,
42759,72,0,seal,
42760,24,7,cockroach,
42761,95,0,whale,
42762,72,0,seal,
42763,98,14,woman,
42764,27,15,crocodile,
42765,47,17,maple_tree,
42766,66,12,raccoon,
42767,1,1,aquarium_fish,
42768,8,18,bicycle,
42769,74,16,shrew,
42770,13,18,bus,
42771,19,11,cattle,
42772,37,9,house,
42773,23,10,cloud,
42774,91,1,trout,
42775,66,12,raccoon,
42776,95,0,whale,
42777,14,7,butterfly,
42778,34,12,fox,
42779,35,14,girl,
42780,0,4,apple,
42781,90,18,train,
42782,78,15,snake,
42783,82,2,sunflower,
42784,50,16,mouse,
42785,65,16,rabbit,
42786,56,17,palm_tree,
42787,27,15,crocodile,
42788,50,16,mouse,
42789,25,6,couch,
42790,58,18,pickup_truck,
42791,35,14,girl,
42792,72,0,seal,
42793,11,14,boy,
42794,35,14,girl,
42795,50,16,mouse,
42796,42,8,leopard,
42797,12,9,bridge,
42798,12,9,bridge,
42799,50,16,mouse,
42800,95,0,whale,
42801,84,6,table,
42802,70,2,rose,
42803,49,10,mountain,
42804,36,16,hamster,
42805,44,15,lizard,
42806,92,2,tulip,
42807,24,7,cockroach,
42808,2,14,baby,
42809,95,0,whale,
42810,10,3,bowl,
42811,33,10,forest,
42812,40,5,lamp,
42813,10,3,bowl,
42814,43,8,lion,
42815,39,5,computer_keyboard,
42816,42,8,leopard,
42817,91,1,trout,
42818,46,14,man,
42819,32,1,flatfish,
42820,86,5,telephone,
42821,87,5,television,
42822,75,12,skunk,
42823,79,13,spider,
42824,50,16,mouse,
42825,52,17,oak_tree,
42826,62,2,poppy,
42827,58,18,pickup_truck,
42828,80,16,squirrel,
42829,25,6,couch,
42830,29,15,dinosaur,
42831,6,7,bee,
42832,9,3,bottle,
42833,82,2,sunflower,
42834,0,4,apple,
42835,1,1,aquarium_fish,
42836,63,12,porcupine,
42837,70,2,rose,
42838,63,12,porcupine,
42839,2,14,baby,
42840,64,12,possum,
42841,98,14,woman,
42842,4,0,beaver,
42843,93,15,turtle,
42844,4,0,beaver,
42845,50,16,mouse,
42846,15,11,camel,
42847,0,4,apple,
42848,96,17,willow_tree,
42849,72,0,seal,
42850,43,8,lion,
42851,87,5,television,
42852,2,14,baby,
42853,41,19,lawn_mower,
42854,43,8,lion,
42855,91,1,trout,
42856,8,18,bicycle,
42857,17,9,castle,
42858,98,14,woman,
42859,73,1,shark,
42860,10,3,bowl,
42861,48,18,motorcycle,
42862,52,17,oak_tree,
42863,1,1,aquarium_fish,
42864,74,16,shrew,
42865,60,10,plain,
42866,10,3,bowl,
42867,19,11,cattle,
42868,43,8,lion,
42869,4,0,beaver,
42870,7,7,beetle,
42871,77,13,snail,
42872,67,1,ray,
42873,31,11,elephant,
42874,5,6,bed,
42875,78,15,snake,
42876,13,18,bus,
42877,28,3,cup,
42878,84,6,table,
42879,66,12,raccoon,
42880,35,14,girl,
42881,62,2,poppy,
42882,38,11,kangaroo,
42883,37,9,house,
42884,55,0,otter,
42885,84,6,table,
42886,55,0,otter,
42887,53,4,orange,
42888,78,15,snake,
42889,38,11,kangaroo,
42890,29,15,dinosaur,
42891,50,16,mouse,
42892,8,18,bicycle,
42893,27,15,crocodile,
42894,97,8,wolf,
42895,37,9,house,
42896,83,4,sweet_pepper,
42897,1,1,aquarium_fish,
42898,7,7,beetle,
42899,85,19,tank,
42900,19,11,cattle,
42901,82,2,sunflower,
42902,47,17,maple_tree,
42903,97,8,wolf,
42904,49,10,mountain,
42905,38,11,kangaroo,
42906,80,16,squirrel,
42907,56,17,palm_tree,
42908,88,8,tiger,
42909,39,5,computer_keyboard,
42910,27,15,crocodile,
42911,15,11,camel,
42912,59,17,pine_tree,
42913,86,5,telephone,
42914,80,16,squirrel,
42915,64,12,possum,
42916,23,10,cloud,
42917,96,17,willow_tree,
42918,63,12,porcupine,
42919,6,7,bee,
42920,69,19,rocket,
42921,15,11,camel,
42922,64,12,possum,
42923,76,9,skyscraper,
42924,3,8,bear,
42925,14,7,butterfly,
42926,81,19,streetcar,
42927,41,19,lawn_mower,
42928,32,1,flatfish,
42929,51,4,mushroom,
42930,87,5,television,
42931,46,14,man,
42932,1,1,aquarium_fish,
42933,62,2,poppy,
42934,1,1,aquarium_fish,
42935,63,12,porcupine,
42936,86,5,telephone,
42937,4,0,beaver,
42938,15,11,camel,
42939,68,9,road,
42940,64,12,possum,
42941,35,14,girl,
42942,12,9,bridge,
42943,93,15,turtle,
42944,28,3,cup,
42945,67,1,ray,
42946,57,4,pear,
42947,23,10,cloud,
42948,1,1,aquarium_fish,
42949,22,5,clock,
42950,84,6,table,
42951,84,6,table,
42952,28,3,cup,
42953,18,7,caterpillar,
42954,3,8,bear,
42955,37,9,house,
42956,68,9,road,
42957,0,4,apple,
42958,97,8,wolf,
42959,23,10,cloud,
42960,92,2,tulip,
42961,14,7,butterfly,
42962,80,16,squirrel,
42963,20,6,chair,
42964,32,1,flatfish,
42965,42,8,leopard,
42966,14,7,butterfly,
42967,9,3,bottle,
42968,31,11,elephant,
42969,18,7,caterpillar,
42970,39,5,computer_keyboard,
42971,82,2,sunflower,
42972,54,2,orchid,
42973,82,2,sunflower,
42974,51,4,mushroom,
42975,3,8,bear,
42976,35,14,girl,
42977,55,0,otter,
42978,44,15,lizard,
42979,65,16,rabbit,
42980,78,15,snake,
42981,73,1,shark,
42982,90,18,train,
42983,11,14,boy,
42984,96,17,willow_tree,
42985,47,17,maple_tree,
42986,97,8,wolf,
42987,26,13,crab,
42988,95,0,whale,
42989,44,15,lizard,
42990,80,16,squirrel,
42991,20,6,chair,
42992,28,3,cup,
42993,30,0,dolphin,
42994,40,5,lamp,
42995,48,18,motorcycle,
42996,36,16,hamster,
42997,95,0,whale,
42998,35,14,girl,
42999,28,3,cup,
43000,92,2,tulip,
43001,56,17,palm_tree,
43002,51,4,mushroom,
43003,2,14,baby,
43004,36,16,hamster,
43005,24,7,cockroach,
43006,91,1,trout,
43007,60,10,plain,
43008,52,17,oak_tree,
43009,80,16,squirrel,
43010,69,19,rocket,
43011,56,17,palm_tree,
43012,12,9,bridge,
43013,20,6,chair,
43014,22,5,clock,
43015,29,15,dinosaur,
43016,1,1,aquarium_fish,
43017,49,10,mountain,
43018,75,12,skunk,
43019,13,18,bus,
43020,53,4,orange,
43021,60,10,plain,
43022,34,12,fox,
43023,13,18,bus,
43024,69,19,rocket,
